similarity,prob_exact_p0,prob_exact_p1,prob_partial_p0,prob_partial_p1
0.9997567893029214,2.6561059892533953e-06,0.0,3.209386814555211e-05,2.664007733233877e-05
0.9997571058817454,2.7978680245652814e-06,0.0,3.2764326201631665e-05,2.664007733233877e-05
0.9997574224605694,2.9911104198322584e-06,0.0,3.773442511603336e-05,2.664007733233877e-05
0.9997577390393934,3.1584599349357254e-06,0.0,5.879240402140044e-05,2.664007733233877e-05
0.9997580556182174,3.402240034838938e-06,0.0,7.214984581891643e-05,2.9396202010700215e-05
0.9997583721970414,3.7263794124990217e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997586887758654,4.015129006094966e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997590053546894,4.453133001723362e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997593219335134,5.059525315334915e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997596385123374,5.656652506179893e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997599550911614,6.612575796650069e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997602716699854,8.114643685995748e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997605882488094,9.8287826069863e-06,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997609048276335,1.3321610316255028e-05,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997612214064574,1.9011768284568148e-05,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997615379852814,4.2274863316463655e-05,0.0,7.277444667689727e-05,7.198342008258317e-05
0.9997618545641054,4.233102688462844e-05,4.2268683693340334e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997621711429294,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997624877217535,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997628043005774,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997631208794014,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997634374582255,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997637540370494,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997640706158735,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997643871946974,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997647037735214,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997650203523455,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997653369311694,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997656535099935,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997659700888174,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997662866676414,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997666032464655,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997669198252894,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997672364041135,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997675529829375,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997678695617614,4.233102688462844e-05,4.226868369334032e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997681861405855,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997685027194094,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997688192982335,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997691358770575,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997694524558814,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997697690347055,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997700856135295,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997704021923535,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997707187711775,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
